district,year,month,falciparum,vivax,aet,prcp,q,soilm,tmax,tmin,pop2015,province,region,dttm,time
ALTO NANAY,2000,1,2,42,90.7784456493568,227.191495610122,136.416569091707,35.9322580438206,31.0256011297276,21.6843695011307,2784,MAYNAS,LORETO,2000-01-01T00:00:00Z,946684800
ALTO NANAY,2000,2,2,40,82.1038123323771,277.721848384376,195.6159822794,35.9322580438206,30.9516715220342,21.5471994282563,2784,MAYNAS,LORETO,2000-02-01T00:00:00Z,949363200
ALTO NANAY,2000,3,2,21,66.8463343399361,357.992668397965,291.146187477447,35.9322580438206,30.3516275456224,21.3455571792692,2784,MAYNAS,LORETO,2000-03-01T00:00:00Z,951868800
ALTO NANAY,2000,4,0,3,61.7711144332662,333.761876797047,271.991201831448,35.9322580438206,30.0419208185414,20.7784750454587,2784,MAYNAS,LORETO,2000-04-01T00:00:00Z,954547200
ALTO NANAY,2000,5,3,15,70.0123167177799,379.548973508594,309.53255160603,35.9322580438206,29.9652932718003,21.3201173099954,2784,MAYNAS,LORETO,2000-05-01T00:00:00Z,957139200
ALTO NANAY,2000,6,1,0,67.1439880975181,163.293108495449,96.1482404557841,35.9322580438206,30.1841642150431,21.1383138108463,2784,MAYNAS,LORETO,2000-06-01T00:00:00Z,959817600
ALTO NANAY,2000,7,2,4,78.1312315932467,155.052639354359,76.9212610966299,35.9322580438206,29.1824193294447,19.8456598488816,2784,MAYNAS,LORETO,2000-07-01T00:00:00Z,962409600
ALTO NANAY,2000,8,11,1,86.1571848133792,313.878152640334,227.720968005944,35.9322580438206,31.1113929636667,20.7083871175816,2784,MAYNAS,LORETO,2000-08-01T00:00:00Z,965088000
ALTO NANAY,2000,9,6,2,89.4425219314888,339.703225904895,250.258797698706,35.9322580438206,31.6010263560455,20.6797213876003,2784,MAYNAS,LORETO,2000-09-01T00:00:00Z,967766400
ALTO NANAY,2000,10,12,4,92.0252199145007,148.848973864334,56.825659743502,35.9322580438206,31.442316732099,21.5545014859644,2784,MAYNAS,LORETO,2000-10-01T00:00:00Z,970358400
ALTO NANAY,2000,11,14,7,83.6878299097861,106.619501376781,22.9329912229018,35.9322580438206,31.4862169674065,21.7087097084068,2784,MAYNAS,LORETO,2000-11-01T00:00:00Z,973036800
ALTO NANAY,2000,12,12,2,83.6673021176693,200.736216883506,117.069208251416,35.9322580438206,31.47093844204,21.4371261093274,2784,MAYNAS,LORETO,2000-12-01T00:00:00Z,975628800
ALTO NANAY,2001,1,6,2,58.5350439121996,343.975953580347,285.440177179152,35.9322580438206,30.0882698014335,20.7475073274629,2784,MAYNAS,LORETO,2001-01-01T00:00:00Z,978307200
ALTO NANAY,2001,2,3,1,64.7733137964154,218.120527989004,153.347800649156,35.9322580438206,30.7606304649733,21.356202332505,2784,MAYNAS,LORETO,2001-02-01T00:00:00Z,980985600
ALTO NANAY,2001,3,5,4,64.9306452295298,412.781671563202,347.849266656333,35.9322580438206,30.4765835954996,21.4707624122195,2784,MAYNAS,LORETO,2001-03-01T00:00:00Z,983404800
ALTO NANAY,2001,4,2,2,66.986803440754,215.175806465037,148.188856197592,35.9322580438206,30.6161583707479,21.3528005846085,2784,MAYNAS,LORETO,2001-04-01T00:00:00Z,986083200
ALTO NANAY,2001,5,13,0,66.0456012043436,215.542522016508,149.49721414113,35.9322580438206,30.1031964461475,21.458108507643,2784,MAYNAS,LORETO,2001-05-01T00:00:00Z,988675200
ALTO NANAY,2001,6,7,1,67.2523461283127,187.356451442864,120.106158706799,35.9322580438206,29.2469647818646,20.2012316879988,2784,MAYNAS,LORETO,2001-06-01T00:00:00Z,991353600
ALTO NANAY,2001,7,8,20,72.0882699244882,196.818034980304,124.729912005562,35.9322580438206,29.7154838612352,20.3786803774121,2784,MAYNAS,LORETO,2001-07-01T00:00:00Z,993945600
ALTO NANAY,2001,8,6,4,85.2120234469864,151.973167229258,66.7608503973729,35.9322580438206,31.108020519581,20.7050146706992,2784,MAYNAS,LORETO,2001-08-01T00:00:00Z,996624000
ALTO NANAY,2001,9,8,5,83.8782990307402,169.576686624208,85.6966274910309,35.9322580438206,31.5755131992776,20.6542228240072,2784,MAYNAS,LORETO,2001-09-01T00:00:00Z,999302400
ALTO NANAY,2001,10,8,3,84.1752198630414,413.451906265751,329.276246772833,35.9322580438206,31.6780351851343,21.79021996417,2784,MAYNAS,LORETO,2001-10-01T00:00:00Z,1001894400
ALTO NANAY,2001,11,32,4,80.526686380336,194.890176029149,114.364222741896,35.9322580438206,31.8037536682621,22.0260997224064,2784,MAYNAS,LORETO,2001-11-01T00:00:00Z,1004572800
ALTO NANAY,2001,12,14,1,73.6353371583821,337.834017890639,264.199707254986,35.9322580438206,31.5891935147148,21.5552199551087,2784,MAYNAS,LORETO,2001-12-01T00:00:00Z,1007164800
ALTO NANAY,2002,1,16,2,84.4306452239364,185.598680893347,101.166568823224,35.9322580438206,31.2528738989508,21.9118328038548,2784,MAYNAS,LORETO,2002-01-01T00:00:00Z,1009843200
ALTO NANAY,2002,2,16,1,65.4887096651139,176.208504416726,110.716715423942,35.9322580438206,31.1423900358139,21.7381377905345,2784,MAYNAS,LORETO,2002-02-01T00:00:00Z,1012521600
ALTO NANAY,2002,3,80,48,64.5453079257193,267.69120251608,203.142962078195,35.9322580438206,30.4652932801904,21.4595308024163,2784,MAYNAS,LORETO,2002-03-01T00:00:00Z,1014940800
ALTO NANAY,2002,4,104,30,57.9884163753028,278.074926851782,220.086363627414,35.9322580438206,30.4327419062863,21.16913489792,2784,MAYNAS,LORETO,2002-04-01T00:00:00Z,1017619200
ALTO NANAY,2002,5,96,28,70.8541055271003,327.124486436592,256.271994112524,35.9322580438206,30.1906451451813,21.5453372574971,2784,MAYNAS,LORETO,2002-05-01T00:00:00Z,1020211200
ALTO NANAY,2002,6,54,12,67.7722874638622,202.586950218223,134.820381152665,35.928885616515,30.2970381482256,21.2512317193219,2784,MAYNAS,LORETO,2002-06-01T00:00:00Z,1022889600
ALTO NANAY,2002,7,44,13,66.7730205010109,276.969794511096,210.190029479891,35.9322580438206,29.6432111382135,20.3062902489715,2784,MAYNAS,LORETO,2002-07-01T00:00:00Z,1025481600
ALTO NANAY,2002,8,40,18,85.8434017438693,251.226539768432,165.384310702774,35.9322580438206,30.966349003252,20.5247067733944,2784,MAYNAS,LORETO,2002-08-01T00:00:00Z,1028160000
ALTO NANAY,2002,9,72,7,92.06041055271,266.29780090869,174.236510301965,35.9322580438206,31.8239589310811,20.9025513209905,2784,MAYNAS,LORETO,2002-09-01T00:00:00Z,1030838400
ALTO NANAY,2002,10,12,10,82.1590909985853,588.338710840846,506.18240472788,35.9322580438206,30.6434163935373,22.3375072982654,2784,MAYNAS,LORETO,2002-10-01T00:00:00Z,1033430400
ALTO NANAY,2002,11,6,2,75.1020527053788,414.983577605217,339.881524720849,35.9322580438206,30.2269501504311,22.5126392974182,2784,MAYNAS,LORETO,2002-11-01T00:00:00Z,1036108800
ALTO NANAY,2002,12,4,7,74.4299120189857,291.252785668695,216.821847216475,35.9322580438206,30.9418767973824,22.8339003146219,2784,MAYNAS,LORETO,2002-12-01T00:00:00Z,1038700800
ALTO NANAY,2003,1,5,10,82.6545455686508,315.683578267475,233.029912282994,35.9322580438206,31.3582111565598,22.0172141038777,2784,MAYNAS,LORETO,2003-01-01T00:00:00Z,1041379200
ALTO NANAY,2003,2,6,15,65.0057184045965,405.598240155978,340.592082138285,35.9322580438206,31.3155718353137,21.9113196291882,2784,MAYNAS,LORETO,2003-02-01T00:00:00Z,1044057600
ALTO NANAY,2003,3,6,23,63.4758064012723,286.708504550967,223.232551619454,35.9322580438206,30.9086070130647,22.8393401708072,2784,MAYNAS,LORETO,2003-03-01T00:00:00Z,1046476800
ALTO NANAY,2003,4,13,13,61.3988269850655,304.44560102983,243.048533688542,35.9322580438206,30.6673313347825,21.4106011796207,2784,MAYNAS,LORETO,2003-04-01T00:00:00Z,1049155200
ALTO NANAY,2003,5,12,27,59.2032257930275,632.227273443228,573.025365656072,35.9322580438206,30.0777419137815,21.4326539389199,2784,MAYNAS,LORETO,2003-05-01T00:00:00Z,1051747200
ALTO NANAY,2003,6,18,33,59.09838708335,429.000439730558,369.906890913888,35.9322580438206,30.0778885726705,21.0320528147857,2784,MAYNAS,LORETO,2003-06-01T00:00:00Z,1054425600
ALTO NANAY,2003,7,9,27,73.9319645945977,272.97976539142,199.050439896122,35.9322580438206,29.5296187750405,20.1928885423543,2784,MAYNAS,LORETO,2003-07-01T00:00:00Z,1057017600
ALTO NANAY,2003,8,1,12,82.2051319334864,207.401319487004,125.195601074577,35.9322580438206,30.592155400609,20.1890762334695,2784,MAYNAS,LORETO,2003-08-01T00:00:00Z,1059696000
ALTO NANAY,2003,9,4,17,81.8384163148941,223.817888455657,141.976979230506,35.9322580438206,31.4459384543455,20.5011436988182,2784,MAYNAS,LORETO,2003-09-01T00:00:00Z,1062374400
ALTO NANAY,2003,10,1,14,85.0900292941902,263.578298730934,178.48826966048,35.9322580438206,30.9745454508538,22.4772580977409,2784,MAYNAS,LORETO,2003-10-01T00:00:00Z,1064966400
ALTO NANAY,2003,11,3,11,82.8500000850196,586.48797701391,503.634311888575,35.9322580438206,31.5076979136537,21.7296627637578,2784,MAYNAS,LORETO,2003-11-01T00:00:00Z,1067644800
ALTO NANAY,2003,12,3,7,80.0931086498272,436.471407758875,356.37829871751,35.9322580438206,31.6806451176618,21.6469501540109,2784,MAYNAS,LORETO,2003-12-01T00:00:00Z,1070236800
ALTO NANAY,2004,1,4,16,91.1956012871258,191.494281735238,100.297067407289,35.9322580438206,30.4647360351428,23.9877713111139,2784,MAYNAS,LORETO,2004-01-01T00:00:00Z,1072915200
ALTO NANAY,2004,2,2,13,66.6187683396325,239.547506942078,172.927712359386,35.9322580438206,30.4169061638393,23.332448676884,2784,MAYNAS,LORETO,2004-02-01T00:00:00Z,1075593600
ALTO NANAY,2004,3,11,37,61.08753664123,522.719796233862,461.629619072609,35.9322580438206,29.6713929721687,23.8569941534674,2784,MAYNAS,LORETO,2004-03-01T00:00:00Z,1078099200
ALTO NANAY,2004,4,17,46,74.5975073425651,233.420821360479,158.823313950793,35.9322580438206,31.0234017749686,21.7813049579296,2784,MAYNAS,LORETO,2004-04-01T00:00:00Z,1080777600
ALTO NANAY,2004,5,32,103,73.9689149045525,652.800585973298,578.829618929418,35.9322580438206,29.9739882673336,21.3289296242499,2784,MAYNAS,LORETO,2004-05-01T00:00:00Z,1083369600
ALTO NANAY,2004,6,11,27,70.6618768462687,262.120381397236,191.459237632863,35.9322580438206,29.2242228488419,20.1862903382422,2784,MAYNAS,LORETO,2004-06-01T00:00:00Z,1086048000
ALTO NANAY,2004,7,8,22,73.3803518412749,576.598534189711,503.215394990535,35.9322580438206,28.9613489671187,19.6247066906121,2784,MAYNAS,LORETO,2004-07-01T00:00:00Z,1088640000
ALTO NANAY,2004,8,13,34,92.6369501041177,311.49472148817,218.858064478094,35.9322580438206,30.302434026321,19.8619208042223,2784,MAYNAS,LORETO,2004-08-01T00:00:00Z,1091318400
ALTO NANAY,2004,9,9,41,99.3007331244058,278.361143296765,179.059384186596,35.9322580438206,31.0782111858692,20.1569208329724,2784,MAYNAS,LORETO,2004-09-01T00:00:00Z,1093996800
ALTO NANAY,2004,10,12,31,98.0790322938623,420.50366631561,322.424633171551,35.9322580438206,31.3004398849353,21.4128152338291,2784,MAYNAS,LORETO,2004-10-01T00:00:00Z,1096588800
ALTO NANAY,2004,11,31,54,83.9914955966983,293.449413489736,209.452199494035,35.9322580438206,31.3248240115705,21.5467449059584,2784,MAYNAS,LORETO,2004-11-01T00:00:00Z,1099267200
ALTO NANAY,2004,12,14,29,87.4768328624737,422.696187620638,335.221408497203,35.9322580438206,31.4243694792046,21.3908063966857,2784,MAYNAS,LORETO,2004-12-01T00:00:00Z,1101859200
ALTO NANAY,2005,1,43,96,85.8247800362774,150.295601249091,64.6675951592733,35.7340175567135,31.4687244046119,22.1276099297308,2784,MAYNAS,LORETO,2005-01-01T00:00:00Z,1104537600
ALTO NANAY,2005,2,50,107,64.9661290736492,500.857917584282,435.691495252145,35.9322580438206,30.2474193656899,23.4152639646334,2784,MAYNAS,LORETO,2005-02-01T00:00:00Z,1107216000
ALTO NANAY,2005,3,76,146,72.8479472521114,639.993402296497,567.14384066674,35.9322580438206,29.1800146578344,23.4939589877982,2784,MAYNAS,LORETO,2005-03-01T00:00:00Z,1109635200
ALTO NANAY,2005,4,27,55,65.573020448433,163.593841575108,98.0181819882211,35.9322580438206,30.4682698319734,21.228167167507,2784,MAYNAS,LORETO,2005-04-01T00:00:00Z,1112313600
ALTO NANAY,2005,5,34,72,72.6900292785287,235.608064578775,162.917595312393,35.9322580438206,30.2519941301989,21.6068915034319,2784,MAYNAS,LORETO,2005-05-01T00:00:00Z,1114905600
ALTO NANAY,2005,6,33,82,69.1467740235091,390.548387588993,321.402199417964,35.9322580438206,30.1246920526902,21.0878885554428,2784,MAYNAS,LORETO,2005-06-01T00:00:00Z,1117584000
ALTO NANAY,2005,7,38,83,92.4268327975902,355.476393042422,263.048093935611,35.9322580438206,29.2611143526094,19.9241788897696,2784,MAYNAS,LORETO,2005-07-01T00:00:00Z,1120176000
ALTO NANAY,2005,8,69,60,103.297507210561,293.804106144611,190.502492641773,35.9322580438206,30.8548533252257,20.4518475182944,2784,MAYNAS,LORETO,2005-08-01T00:00:00Z,1122854400
ALTO NANAY,2005,9,37,58,100.059530811925,252.042962306406,151.984311268826,35.9322580438206,31.3348973769247,20.4137830454583,2784,MAYNAS,LORETO,2005-09-01T00:00:00Z,1125532800
ALTO NANAY,2005,10,53,84,100.269061617138,681.956158679951,581.685336921222,35.9322580438206,30.1492228438078,22.2323166855619,2784,MAYNAS,LORETO,2005-10-01T00:00:00Z,1128124800
ALTO NANAY,2005,11,60,57,88.5583576974281,467.710850600973,379.153226298671,35.9322580438206,31.7590469153396,21.9812463861057,2784,MAYNAS,LORETO,2005-11-01T00:00:00Z,1130803200
ALTO NANAY,2005,12,94,135,83.1085044995081,492.570526794255,409.460850332489,35.9322580438206,31.3355278675158,21.3016715930704,2784,MAYNAS,LORETO,2005-12-01T00:00:00Z,1133395200
ALTO NANAY,2006,1,99,112,81.179325472924,492.038708863021,410.860557086307,35.9322580438206,30.7692082089063,21.4282991096071,2784,MAYNAS,LORETO,2006-01-01T00:00:00Z,1136073600
ALTO NANAY,2006,2,40,79,81.875219854092,169.917741926534,88.0438415437849,35.9322580438206,31.3851172959,21.9808358027439,2784,MAYNAS,LORETO,2006-02-01T00:00:00Z,1138752000
ALTO NANAY,2006,3,85,148,77.5652493004226,619.61906106451,542.054105831381,35.9322580438206,29.8499559950619,23.1987390294453,2784,MAYNAS,LORETO,2006-03-01T00:00:00Z,1141171200
ALTO NANAY,2006,4,57,84,74.2869501533396,387.862902867829,313.575512883251,35.9322580438206,30.470557162489,21.2335777114913,2784,MAYNAS,LORETO,2006-04-01T00:00:00Z,1143849600
ALTO NANAY,2006,5,60,109,82.5438415661585,611.670233494375,529.128006339423,35.9322580438206,29.2962023631569,20.6532551130591,2784,MAYNAS,LORETO,2006-05-01T00:00:00Z,1146441600
ALTO NANAY,2006,6,37,91,69.3315250586904,434.437830099962,365.104398397406,35.9322580438206,29.9401613050892,20.8969941460842,2784,MAYNAS,LORETO,2006-06-01T00:00:00Z,1149120000
ALTO NANAY,2006,7,13,80,81.7497067605295,162.724633493731,80.9771261438946,35.9322580438206,28.8171700760067,21.8170088295363,2784,MAYNAS,LORETO,2006-07-01T00:00:00Z,1151712000
ALTO NANAY,2006,8,7,50,90.2699412124947,360.357478122208,270.088269656005,35.9322580438206,30.8699266735759,20.4229472207883,2784,MAYNAS,LORETO,2006-08-01T00:00:00Z,1154390400
ALTO NANAY,2006,9,6,53,97.895161212015,187.267888513828,89.7702344379817,35.5369501253727,31.3544281207222,20.4331671527404,2784,MAYNAS,LORETO,2006-09-01T00:00:00Z,1157068800
ALTO NANAY,2006,10,0,15,96.8620234962083,286.860263746155,189.600586552774,35.9322580438206,30.5933723785311,22.2896041087042,2784,MAYNAS,LORETO,2006-10-01T00:00:00Z,1159660800
ALTO NANAY,2006,11,2,13,86.102492726793,463.093401329958,376.994428170392,35.9322580438206,31.127991226062,21.3501466236506,2784,MAYNAS,LORETO,2006-11-01T00:00:00Z,1162339200
ALTO NANAY,2006,12,3,31,79.0538122451201,275.891788918951,196.836216834284,35.9322580438206,31.1704985682915,21.1369208534442,2784,MAYNAS,LORETO,2006-12-01T00:00:00Z,1164931200
ALTO NANAY,2007,1,6,42,68.8272729577207,544.303812155626,475.475953132876,35.9322580438206,30.832228758468,21.4908211112372,2784,MAYNAS,LORETO,2007-01-01T00:00:00Z,1167609600
ALTO NANAY,2007,2,4,55,102.935777199933,188.528592073323,85.5947212515688,35.9322580438206,32.2517301889459,22.8472580224538,2784,MAYNAS,LORETO,2007-02-01T00:00:00Z,1170288000
ALTO NANAY,2007,3,6,106,72.2354838463568,693.725366497319,621.493401938519,35.9322580438206,29.4571260580919,22.411495647822,2784,MAYNAS,LORETO,2007-03-01T00:00:00Z,1172707200
ALTO NANAY,2007,4,26,144,74.2417890039707,281.565836081407,207.322140847483,35.9322580438206,30.4104252141242,21.1527712422033,2784,MAYNAS,LORETO,2007-04-01T00:00:00Z,1175385600
ALTO NANAY,2007,5,17,175,75.3706745360254,459.226832549243,383.856451442864,35.9322580438206,29.4691202325905,20.8247800782279,2784,MAYNAS,LORETO,2007-05-01T00:00:00Z,1177977600
ALTO NANAY,2007,6,20,69,69.9079180183299,184.52052781449,114.614809310331,35.9322580438206,29.4865248559857,20.4462903210145,2784,MAYNAS,LORETO,2007-06-01T00:00:00Z,1180656000
ALTO NANAY,2007,7,60,120,79.1870968502638,213.782844565831,134.596041368949,35.9322580438206,29.2291788956986,19.892023466898902,2784,MAYNAS,LORETO,2007-07-01T00:00:00Z,1183248000
ALTO NANAY,2007,8,37,74,90.1278593561167,168.713049645298,78.5863635547,35.9322580438206,30.6121407366218,20.2091202246479,2784,MAYNAS,LORETO,2007-08-01T00:00:00Z,1185926400
ALTO NANAY,2007,9,18,25,85.4186216113854,358.162903234756,272.743694920694,35.9322580438206,31.084956043277,20.1637096572831,2784,MAYNAS,LORETO,2007-09-01T00:00:00Z,1188604800
ALTO NANAY,2007,10,46,29,88.6501466857373,446.862756365555,358.210556835723,35.9322580438206,30.0712169831799,21.3762170086858,2784,MAYNAS,LORETO,2007-10-01T00:00:00Z,1191196800
ALTO NANAY,2007,11,16,28,78.6218474827204,519.080938434321,440.458357959199,35.9322580438206,30.827214053649,21.0363782619801,2784,MAYNAS,LORETO,2007-11-01T00:00:00Z,1193875200
ALTO NANAY,2007,12,2,31,74.1043988784387,475.670381204823,401.56480944681,35.9322580438206,31.3964223022685,21.3624927095654,2784,MAYNAS,LORETO,2007-12-01T00:00:00Z,1196467200
ALTO NANAY,2008,1,5,26,74.914369331427,486.651172582005,411.735337422391,35.9322580438206,30.4732111234469,21.7968915340837,2784,MAYNAS,LORETO,2008-01-01T00:00:00Z,1199145600
ALTO NANAY,2008,2,2,21,81.3527859886371,356.892375107035,275.540029195746,35.9322580438206,30.8732404569027,21.7135337231096,2784,MAYNAS,LORETO,2008-02-01T00:00:00Z,1201824000
ALTO NANAY,2008,3,2,35,86.2881231112215,561.401318905291,475.115395912327,35.9322580438206,30.3990615777606,21.9269354839828,2784,MAYNAS,LORETO,2008-03-01T00:00:00Z,1204329600
ALTO NANAY,2008,4,2,31,72.1206743905971,230.327859313607,158.207917646928,35.9322580438206,30.3591789094584,21.072844533277,2784,MAYNAS,LORETO,2008-04-01T00:00:00Z,1207008000
ALTO NANAY,2008,5,2,23,66.2061585065556,248.506011828649,182.302199646175,35.9322580438206,29.4255718611552,21.1010850559581,2784,MAYNAS,LORETO,2008-05-01T00:00:00Z,1209600000
ALTO NANAY,2008,6,5,30,69.4687683575314,235.281524993807,165.814809211888,35.9322580438206,29.2851319606703,20.8107331463319,2784,MAYNAS,LORETO,2008-06-01T00:00:00Z,1212278400
ALTO NANAY,2008,7,2,37,69.9274192989047,192.947360500213,123.023313790822,35.9322580438206,29.8982258150654,20.6980058440715,2784,MAYNAS,LORETO,2008-07-01T00:00:00Z,1214870400
ALTO NANAY,2008,8,1,22,82.744721465796,104.522287396741,22.0891495555028,35.6215542572335,31.4449853253854,20.9780351884903,2784,MAYNAS,LORETO,2008-08-01T00:00:00Z,1217548800
ALTO NANAY,2008,9,2,20,85.3413489557082,237.26436968493,151.610117064893,35.9322580438206,31.4578739009645,20.4876539476456,2784,MAYNAS,LORETO,2008-09-01T00:00:00Z,1220227200
ALTO NANAY,2008,10,1,13,81.0838709297068,385.149706843312,304.066861731566,35.9322580438206,31.1018035139157,21.3038122674936,2784,MAYNAS,LORETO,2008-10-01T00:00:00Z,1222819200
ALTO NANAY,2008,11,13,48,73.7901759105694,238.951173083174,165.162902921526,35.9322580438206,30.667815264369,21.7187536748623,2784,MAYNAS,LORETO,2008-11-01T00:00:00Z,1225497600
ALTO NANAY,2008,12,5,26,91.6233138143142,100.709824033497,11.1557184887771,33.8649559943907,31.1505278813874,22.2647947048512,2784,MAYNAS,LORETO,2008-12-01T00:00:00Z,1228089600
ALTO NANAY,2009,1,4,4,69.3255130622394,297.609530630699,226.214515865024,35.9322580438206,30.1870087598426,21.5136803294207,2784,MAYNAS,LORETO,2009-01-01T00:00:00Z,1230768000
ALTO NANAY,2009,2,2,1,67.8934016968847,314.762023254574,246.868622094655,35.9322580438206,30.8108504538662,21.406480943003,2784,MAYNAS,LORETO,2009-02-01T00:00:00Z,1233446400
ALTO NANAY,2009,3,2,4,59.3624633162602,359.014663114576,299.653519012362,35.9322580438206,29.8545161384292,21.968460387848,2784,MAYNAS,LORETO,2009-03-01T00:00:00Z,1235865600
ALTO NANAY,2009,4,1,6,61.643695014662804,248.303959060624,186.661436959096,35.9322580438206,30.3687976210698,21.087331377516,2784,MAYNAS,LORETO,2009-04-01T00:00:00Z,1238544000
ALTO NANAY,2009,5,1,22,71.8730206084042,163.793108271713,91.9209676278302,35.9322580438206,30.3869794638625,21.8002052810535,2784,MAYNAS,LORETO,2009-05-01T00:00:00Z,1241136000
ALTO NANAY,2009,6,0,5,67.0152491460448,201.543841789894,134.529472127338,35.9322580438206,29.9657038216018,21.2288708840647,2784,MAYNAS,LORETO,2009-06-01T00:00:00Z,1243814400
ALTO NANAY,2009,7,3,36,77.81143689645,174.57184768632,96.7621701148249,35.9322580438206,29.9753665364732,20.6384457311323,2784,MAYNAS,LORETO,2009-07-01T00:00:00Z,1246406400
ALTO NANAY,2009,8,6,61,82.2785923641798,152.043254941789,69.7624633179382,35.9322580438206,31.5438855945889,21.0737976090999,2784,MAYNAS,LORETO,2009-08-01T00:00:00Z,1249084800
ALTO NANAY,2009,9,1,38,95.8888563676314,126.628152539653,30.7388562918409,35.9322580438206,32.1343401464199,21.1492521895691,2784,MAYNAS,LORETO,2009-09-01T00:00:00Z,1251763200
ALTO NANAY,2009,10,8,20,95.3521994202018,197.353812254069,102.001613012856,35.9322580438206,32.208577776934,21.3118181452374,2784,MAYNAS,LORETO,2009-10-01T00:00:00Z,1254355200
ALTO NANAY,2009,11,6,27,84.4083578495686,249.163635880367,164.754545195012,35.9322580438206,32.1532697342008,22.1064809256635,2784,MAYNAS,LORETO,2009-11-01T00:00:00Z,1257033600
ALTO NANAY,2009,12,4,31,80.9192083028754,356.003225332131,275.084310962308,35.9322580438206,32.3521261299111,21.7149267196655,2784,MAYNAS,LORETO,2009-12-01T00:00:00Z,1259625600
ALTO NANAY,2010,1,13,27,82.8565982359945,183.751906140459,100.898240450191,35.9322580438206,32.7111583413267,22.0227565849282,2784,MAYNAS,LORETO,2010-01-01T00:00:00Z,1262304000
ALTO NANAY,2010,2,58,36,70.4014663136949,208.559237661949,138.155864972872,35.9322580438206,32.5969355295131,22.2075513492931,2784,MAYNAS,LORETO,2010-02-01T00:00:00Z,1264982400
ALTO NANAY,2010,3,7,14,73.1721408541951,241.59882676916,168.426832943019,35.9322580438206,31.4542961903681,22.4485337014072,2784,MAYNAS,LORETO,2010-03-01T00:00:00Z,1267401600
ALTO NANAY,2010,4,4,13,71.7816713170921,134.646334237018,62.8678885596938,35.9322580438206,31.3530205226014,22.0909237456112,2784,MAYNAS,LORETO,2010-04-01T00:00:00Z,1270080000
ALTO NANAY,2010,5,9,15,74.5696481721492,170.84252191359,96.2740469230585,35.9322580438206,30.4880498455417,22.0362023468241,2784,MAYNAS,LORETO,2010-05-01T00:00:00Z,1272672000
ALTO NANAY,2010,6,11,8,69.7095307940262,128.113490017978,58.4045454148323,35.9322580438206,29.9635629933601,21.2915102855201,2784,MAYNAS,LORETO,2010-06-01T00:00:00Z,1275350400
ALTO NANAY,2010,7,9,36,82.6269796041449,181.31407624186,98.6844575048542,35.9322580438206,29.4917008632089,20.0940762712809,2784,MAYNAS,LORETO,2010-07-01T00:00:00Z,1277942400
ALTO NANAY,2010,8,5,20,87.8341642810452,72.0520527915172,3.6023460521726,16.5483871093593,31.3113343107386,20.8497947094378,2784,MAYNAS,LORETO,2010-08-01T00:00:00Z,1280620800
ALTO NANAY,2010,9,7,22,80.8629031251253,79.1571846679509,3.95777126036781,10.8847507367735,32.137302051891,21.2157477801147,2784,MAYNAS,LORETO,2010-09-01T00:00:00Z,1283299200
ALTO NANAY,2010,10,23,23,101.861437017267,146.4605571937,19.7538123235675,35.728152493228,31.5985923722343,21.6080498569522,2784,MAYNAS,LORETO,2010-10-01T00:00:00Z,1285891200
ALTO NANAY,2010,11,24,18,83.7211143404158,195.14178885183,111.218621631522,35.9322580438206,30.734589411716,21.7887683012618,2784,MAYNAS,LORETO,2010-11-01T00:00:00Z,1288569600
ALTO NANAY,2010,12,44,41,83.3570381231672,130.281818020728,46.9253666030347,35.9322580438206,31.0547800735295,21.5836949893806,2784,MAYNAS,LORETO,2010-12-01T00:00:00Z,1291161600
ALTO NANAY,2011,1,90,83,92.8678887107155,199.629032325185,106.763196659927,35.9322580438206,31.1269647816409,21.6011730205279,2784,MAYNAS,LORETO,2011-01-01T00:00:00Z,1293840000
ALTO NANAY,2011,2,31,30,68.8807917843816,102.644281672592,33.7640762944375,35.9322580438206,30.6226245762666,21.8505865052299,2784,MAYNAS,LORETO,2011-02-01T00:00:00Z,1296518400
ALTO NANAY,2011,3,12,46,77.5690618050763,160.172434138413,82.603812388311,35.9322580438206,30.2658358123645,21.606128966703402,2784,MAYNAS,LORETO,2011-03-01T00:00:00Z,1298937600
ALTO NANAY,2011,4,12,34,65.2939882474211,184.371261395317,119.075366627086,35.9322580438206,30.6492375684274,21.3856305376875,2784,MAYNAS,LORETO,2011-04-01T00:00:00Z,1301616000
ALTO NANAY,2011,5,17,27,67.6304983267686,168.498827109239,100.867448666928,35.9322580438206,30.1499560487585,21.5678152492669,2784,MAYNAS,LORETO,2011-05-01T00:00:00Z,1304208000
ALTO NANAY,2011,6,26,39,63.311143634606,182.550440142232,119.240616023715,35.9322580438206,30.0435483966056,21.4978592053187,2784,MAYNAS,LORETO,2011-06-01T00:00:00Z,1306886400
ALTO NANAY,2011,7,24,55,76.0143694835674,183.19516113147,107.182698095998,35.9322580438206,29.9086950083982,20.5719941522369,2784,MAYNAS,LORETO,2011-07-01T00:00:00Z,1309478400
ALTO NANAY,2011,8,37,37,82.4734604911021,71.1239003827495,3.55527859244528,21.0266861999489,31.5597507135609,21.0831378086571,2784,MAYNAS,LORETO,2011-08-01T00:00:00Z,1312156800
ALTO NANAY,2011,9,30,52,89.3378298807004,206.598533607997,102.356598152094,35.9322580438206,31.8083870264092,20.8235630471685,2784,MAYNAS,LORETO,2011-09-01T00:00:00Z,1314835200
