"NOMBDIST","year","month","falciparum","vivax","aet","prcp","q","soilm","tmax","tmin","water_deficit","loss","loss_km2","cum_loss_km2","diag","enviro","nets","workers","pamafro","pop2015","NOMBPROV","NOMBDEP","IDDIST"
"CONTAMANA",2002,11,0,0,103.740269640737,180.195376092988,49.7208092483712,177.139306408362,32.4935645064867,20.620867040116,0,12438776.3835449,12.4387763835449,19.8000468763397,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2002,12,0,0,100.046435361653,174.203660939241,66.2504816376864,185.047206298005,32.7934296117353,21.3587475594758,0,12438776.3835449,12.4387763835449,19.8000468763397,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2003,1,0,0,96.1381502978375,205.149711300183,107.142389172534,186.915606959936,32.7871676648972,21.2889017406456,0,10392356.8895845,10.3923568895845,30.1924037659242,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2003,2,0,1,71.055105889234,228.762620606174,157.421965332619,187.199807374693,32.4795567911255,21.2310018833432,0,10392356.8895845,10.3923568895845,30.1924037659242,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2003,3,0,1,68.5314065128393,233.933333527376,165.407514450867,187.199807374693,32.3821002283997,20.9198650881964,0,10392356.8895845,10.3923568895845,30.1924037659242,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2003,4,0,0,71.5576110428239,144.573410254682,73.0152215865765,187.199807374693,32.2785549016817,21.2419460678836,0,10392356.8895845,10.3923568895845,30.1924037659242,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2003,5,0,4,81.1171483093144,230.495760732074,149.37456657248,187.199807374693,32.2600770410086,20.6113101742401,0,10392356.8895845,10.3923568895845,30.1924037659242,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2003,6,0,1,73.765317986696,237.028131297558,163.265510698734,187.199807374693,32.6911175788482,20.2350482003537,0,10392356.8895845,10.3923568895845,30.1924037659242,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2003,7,0,1,78.5262043094819,57.1044316889004,2.85549134417995,162.92273613667,32.7179769100711,19.5164354118538,14.1292871149519,10392356.8895845,10.3923568895845,30.1924037659242,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2003,8,0,1,100.154720740052,160.031406703942,36.4015415619793,186.394026945551,33.0938728641223,19.2747976214899,0.00809248564100909,10392356.8895845,10.3923568895845,30.1924037659242,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2003,9,1,3,98.3971099265508,215.920424092023,116.715992352407,187.199807374693,33.1975914912876,19.8835259329147,0,10392356.8895845,10.3923568895845,30.1924037659242,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2003,10,0,0,105.511753324828,133.710597352485,29.6768786985291,185.722736042589,33.7005587267278,21.2508478036046,0.861464354832278,10392356.8895845,10.3923568895845,30.1924037659242,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2003,11,0,0,104.001734048186,144.701926744053,41.402697495183,185.018497003985,33.2899229384112,21.4172832364062,0.590173412279472,10392356.8895845,10.3923568895845,30.1924037659242,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2003,12,0,0,93.2682081895068,438.143159429003,342.695568577173,187.199807374693,32.5910404146522,21.1563583660677,0,10392356.8895845,10.3923568895845,30.1924037659242,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2004,1,0,3,98.1279383753077,201.391521902213,103.267052262734,187.199807374693,32.6655299346571,21.1672639350671,0,6342376.1273708,6.3423761273708,36.534779893295,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2004,2,0,1,75.1184973744299,236.488246616371,161.369942306783,187.199807374693,32.5122543842117,21.2636994194663,0,6342376.1273708,6.3423761273708,36.534779893295,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2004,3,0,0,65.4838150186116,214.209634328853,148.726011331371,187.199807374693,32.3573217300092,20.8950866963822,0,6342376.1273708,6.3423761273708,36.534779893295,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2004,4,0,1,84.6703275706267,129.841233284717,45.1730250071928,187.199807374693,32.5785548774264,21.5419460822162,0,6342376.1273708,6.3423761273708,36.534779893295,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2004,5,1,1,81.4059731073692,125.89421972374,44.5271676408992,187.159537578134,31.4585549349041,19.809807314349,0.0236994218734418,6342376.1273708,6.3423761273708,36.534779893295,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2004,6,1,0,80.2315990764052,101.241618250147,23.0568401243875,185.111560770083,31.3626781750277,18.9066088498213,1.19518304298953,6342376.1273708,6.3423761273708,36.534779893295,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2004,7,0,1,81.6290943682309,223.10809252671,139.393834233514,187.199807374693,31.8687668508188,18.6672254371276,0,6342376.1273708,6.3423761273708,36.534779893295,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2004,8,0,2,100.790366185653,126.005587892036,25.6437379716678,186.769749665306,32.3047013512466,18.4856261729275,0.25028901657732,6342376.1273708,6.3423761273708,36.534779893295,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2004,9,0,0,104.367437358996,143.414065807541,38.9117533862017,186.90366091572,32.6790944762772,19.365028934442,0.0312138726945557,6342376.1273708,6.3423761273708,36.534779893295,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2004,10,0,1,99.3965318418881,147.837186912581,48.5044315646839,186.837379617268,32.9198843711603,20.4701541632356,0.0493256252165704,6342376.1273708,6.3423761273708,36.534779893295,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2004,11,0,1,94.6959538542466,276.489403403104,181.432177152248,187.199807374693,32.2839690816655,20.4113294605115,0,6342376.1273708,6.3423761273708,36.534779893295,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2004,12,0,0,89.8202311197917,276.682851861208,186.86107872171,187.199807374693,32.1321580001155,20.6974759019179,0,6342376.1273708,6.3423761273708,36.534779893295,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2005,1,1,1,96.0134873289134,115.471483454769,22.3778420689019,184.274181064613,32.4883622406535,20.9900963200769,1.70269749642337,13313964.2491407,13.3139642491407,49.8487441424357,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2005,2,0,2,75.0140655311776,219.658767229789,141.71772660272,187.199807374693,32.3552793638784,21.1067244469086,0,13313964.2491407,13.3139642491407,49.8487441424357,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2005,3,0,1,80.4628131697403,217.560307938239,137.095760720314,187.199807374693,32.3234297324238,20.8611945958955,0,13313964.2491407,13.3139642491407,49.8487441424357,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2005,4,0,0,75.2674374589571,192.224277474288,116.959922856678,187.199807374693,31.8722157965276,20.8356069664046,0,13313964.2491407,13.3139642491407,49.8487441424357,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2005,5,0,1,59.1040462133742,18.9876685629461,0.945279384049836,146.131984806245,32.41304436906,20.7642966823541,23.9017341187464,13313964.2491407,13.3139642491407,49.8487441424357,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2005,6,0,1,73.7252408213239,108.94990394019,13.9547206652647,167.397302543037,32.2449132592232,19.7888439358544,0.093256262613744,13313964.2491407,13.3139642491407,49.8487441424357,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2005,7,0,0,67.2545278104514,25.7300577788454,1.28747591175326,124.587476109264,31.9940655438197,18.7925241080782,30.6832370023048,13313964.2491407,13.3139642491407,49.8487441424357,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2005,8,0,0,106.397880613,107.966859483076,5.40077069407483,120.759344905787,33.9111753107266,20.0921002279587,8.46454721100643,13313964.2491407,13.3139642491407,49.8487441424357,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2005,9,0,0,100.79190744095,93.4416184177288,4.67244701256871,108.737957529939,33.7300192294553,20.415953761121,15.7967244947979,13313964.2491407,13.3139642491407,49.8487441424357,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2005,10,0,0,102.226396814247,192.362042348049,35.1265896391088,163.745086905125,33.1526397197922,20.7029286864176,0,13313964.2491407,13.3139642491407,49.8487441424357,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2005,11,0,1,103.708670643713,323.118111494649,196.031021265166,187.122350733175,32.7272639375661,20.8546242980369,0,13313964.2491407,13.3139642491407,49.8487441424357,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2005,12,0,0,99.3362235214439,232.471676600462,133.058574272259,187.199807374693,32.0660886599149,20.6314065396671,0,13313964.2491407,13.3139642491407,49.8487441424357,0,0,0,0,0,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2006,1,0,0,89.6811174308174,215.588632013986,125.90732182703,187.199807374693,31.6767629024381,20.1784970829253,0,12392166.5373849,12.3921665373849,62.2409106798206,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2006,2,0,0,77.1737958434,486.837379176263,409.663391495486,187.199807374693,32.0482851994979,20.7997302549653,0,12392166.5373849,12.3921665373849,62.2409106798206,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2006,3,1,4,85.8021195251818,149.351444780941,63.5479769550537,187.199807374693,32.0149518382343,20.5527167494816,0,12392166.5373849,12.3921665373849,62.2409106798206,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2006,4,0,1,77.9892098458057,243.791522222677,165.805780120438,187.199807374693,31.8852600619513,20.8486512740912,0,12392166.5373849,12.3921665373849,62.2409106798206,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2006,5,0,2,79.5992292576902,48.8655105693722,2.44450865522285,154.021579896784,31.1723699477826,19.5236223437653,19.3082851702078,12392166.5373849,12.3921665373849,62.2409106798206,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2006,6,0,1,82.6082852166972,138.041811287059,31.9834296698745,177.473795896321,32.1335067418269,19.6774373523073,0.018882466275568,12392166.5373849,12.3921665373849,62.2409106798206,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2006,7,0,0,83.0088631955185,62.5402697745086,3.12601156432275,153.877841839212,33.031734084348,19.8301733785052,15.3144508767909,12392166.5373849,12.3921665373849,62.2409106798206,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2006,8,0,1,104.833333318633,116.220038662067,7.81637764068927,157.451252446698,33.7536031028439,19.9345279337124,1.80019267770481,12392166.5373849,12.3921665373849,62.2409106798206,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2006,9,0,0,106.078227386769,104.2042387446,5.89421963370145,149.681695662482,33.5112138685693,20.1971483432718,6.89865126051655,12392166.5373849,12.3921665373849,62.2409106798206,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2006,10,0,1,111.169942322953,325.424084907782,176.77013517207,187.165895994918,33.0699999704526,20.6202890418168,0,12392166.5373849,12.3921665373849,62.2409106798206,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2006,11,0,0,104.382658780195,371.588439000595,267.174180635368,187.199807374693,32.406974998283,20.5343352466649,0,12392166.5373849,12.3921665373849,62.2409106798206,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2006,12,0,1,100.572832464023,183.056647357683,82.4847784869244,187.199807374693,32.1599615387374,20.7252793780641,0,12392166.5373849,12.3921665373849,62.2409106798206,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2007,1,0,3,93.0458573651911,177.94605015514,84.9017341407967,187.199807374693,32.2494026103231,20.7511367724351,0,12092354.1643301,12.0923541643301,74.3332648441507,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2007,2,0,1,95.7468208504091,187.336608622115,91.588824656198,187.199807374693,32.6092678136219,21.3607128727643,0,12092354.1643301,12.0923541643301,74.3332648441507,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2007,3,0,2,73.8913294621286,250.355876797656,176.463198549715,187.199807374693,31.9637764873762,20.5015414114862,0,12092354.1643301,12.0923541643301,74.3332648441507,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2007,4,0,1,76.0514452572273,221.263005927349,145.210212016611,187.199807374693,31.899306402041,20.862697491067,0,12092354.1643301,12.0923541643301,74.3332648441507,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2007,5,0,0,79.7287090205963,285.807514462627,206.080347211834,187.199807374693,31.1756647363563,19.5269171433642,0,12092354.1643301,12.0923541643301,74.3332648441507,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2007,6,0,0,60.9171483842853,24.6036608738247,1.22890173768722,149.660115427594,31.7768593018225,19.3207707432653,21.8477841562848,12092354.1643301,12.0923541643301,74.3332648441507,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2007,7,0,0,76.7843931488449,69.0342966641994,3.45260115165931,138.452986818288,31.9626589391043,18.7611175511384,10.7955683951548,12092354.1643301,12.0923541643301,74.3332648441507,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2007,8,0,0,101.604624503839,130.987283313435,11.1897881054005,156.643160222812,32.9364160894199,19.1173410691278,0.373988438304334,12092354.1643301,12.0923541643301,74.3332648441507,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2007,9,0,1,95.0801539191391,78.687090732229,3.93391136167596,136.317533856872,33.3009055657653,19.9868400772183,15.8387282937478,12092354.1643301,12.0923541643301,74.3332648441507,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2007,10,0,0,101.536223586125,228.895183291279,78.2360308027911,185.436416214371,32.5768978324699,20.1271869019966,0,12092354.1643301,12.0923541643301,74.3332648441507,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2007,11,0,0,89.0165703099128,280.13641613205,189.356647337103,187.199807374693,32.2596917345345,20.3870520215044,0,12092354.1643301,12.0923541643301,74.3332648441507,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2007,12,0,0,88.8605009898515,186.880539469636,98.0148359971239,187.199807374693,32.1305010249849,20.695818858799,0,12092354.1643301,12.0923541643301,74.3332648441507,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2008,1,0,0,83.8090558943261,361.194798111227,277.38516352953,187.199807374693,31.8072831809865,20.3090173486111,0,18105593.771037,18.105593771037,92.4388586151877,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2008,2,1,0,78.0472061951036,277.804431569829,199.757995884772,187.199807374693,31.8761849559571,20.6276108093115,0,18105593.771037,18.105593771037,92.4388586151877,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2008,3,1,2,85.8481695803604,261.031984891506,175.186127355792,187.199807374693,31.3658766149326,19.9036416309188,0,18105593.771037,18.105593771037,92.4388586151877,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2008,4,0,0,74.9832372059023,247.391907855495,172.410019244302,187.199807374693,31.6041233672802,20.5675144563061,0,18105593.771037,18.105593771037,92.4388586151877,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2008,5,0,0,75.9194605538841,71.9749517936927,5.60886319891795,177.645665075049,31.2642196625873,19.6154720438698,5.55973024260045,18105593.771037,18.105593771037,92.4388586151877,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2008,6,0,0,81.115606921716,239.390944199755,148.726204065459,187.199807374693,31.1714065639959,18.7153372443021,0,18105593.771037,18.105593771037,92.4388586151877,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2008,7,0,0,86.4129093883125,88.0146434908887,9.02793836134247,179.772062003957,32.6169363510632,19.4153949465595,4.3231213925575,18105593.771037,18.105593771037,92.4388586151877,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2008,8,0,0,76.9562620629695,36.753757186478,1.83776493132229,137.727553057073,33.9072062027477,20.0881309950283,26.2346821088552,18105593.771037,18.105593771037,92.4388586151877,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2008,9,0,0,104.3780346468,173.948747785565,24.2905587516079,183.01329496233,32.9688439819395,19.6547784235666,0,18105593.771037,18.105593771037,92.4388586151877,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2008,10,0,0,102.208092514949,184.959537763357,79.1026974808504,186.657225445286,32.4412524162689,19.9915414159698,0,18105593.771037,18.105593771037,92.4388586151877,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2008,11,0,0,101.025433549532,250.845665110329,149.279190688234,187.199807374693,32.2551445051425,20.3825048564257,0,18105593.771037,18.105593771037,92.4388586151877,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2008,12,0,0,88.7420040270267,81.9423890747776,5.70847783061121,174.694412231445,32.2433526143862,20.8086705125136,7.27803469299983,18105593.771037,18.105593771037,92.4388586151877,1,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2009,1,0,0,89.4296725205144,394.529094806296,292.59364186546,187.199807374693,31.4178419499039,19.9195761414162,0,17002385.0214494,17.0023850214494,109.441243636637,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2009,2,0,0,68.8342966142188,234.215799438241,165.379961208571,187.199807374693,31.6978805005436,20.4493256276743,0,17002385.0214494,17.0023850214494,109.441243636637,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2009,3,0,1,75.3420037506633,201.00809253847,125.665895921417,187.199807374693,31.7281503144487,20.2659151852705,0,17002385.0214494,17.0023850214494,109.441243636637,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2009,4,0,0,70.1753370472461,262.596724023249,192.420423768619,187.199807374693,31.3621771854702,20.3255684123104,0,17002385.0214494,17.0023850214494,109.441243636637,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
"CONTAMANA",2009,5,0,0,80.3736031298922,171.057803703411,90.6828515378037,187.199807374693,32.0544123566909,20.4056647214357,0,17002385.0214494,17.0023850214494,109.441243636637,0,0,0,0,1,27273,"UCAYALI","LORETO","160601"
